UnitCode,ParkName,Location,AccountYear,MonthName,MonthNum,TripDay,Date,CommercialActivity,Park,Preserve,BC,FC,Coast,Wilderness,UserDays
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,August,8,14,2023-08-14,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,50
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,August,8,16,2023-08-16,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,21
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,August,8,18,2023-08-18,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,47
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,August,8,19,2023-08-19,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,21
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,August,8,23,2023-08-23,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,45
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,August,8,24,2023-08-24,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,45
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,August,8,26,2023-08-26,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,23
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,August,8,27,2023-08-27,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,32
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,August,8,31,2023-08-31,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,47
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,July,7,2,2023-07-02,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,46
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,July,7,3,2023-07-03,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,27
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,July,7,5,2023-07-05,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,56
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,July,7,6,2023-07-06,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,62
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,July,7,10,2023-07-10,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,51
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,July,7,11,2023-07-11,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,44
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,July,7,13,2023-07-13,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,52
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,July,7,18,2023-07-18,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,65
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,July,7,19,2023-07-19,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,29
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,July,7,21,2023-07-21,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,31
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,July,7,22,2023-07-22,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,31
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,July,7,26,2023-07-26,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,69
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,July,7,27,2023-07-27,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,34
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,July,7,29,2023-07-29,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,42
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,July,7,30,2023-07-30,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,38
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,June,6,1,2023-06-01,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,43
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,June,6,5,2023-06-05,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,20
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,June,6,6,2023-06-06,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,59
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,June,6,8,2023-06-08,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,60
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,June,6,9,2023-06-09,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,42
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,June,6,13,2023-06-13,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,36
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,June,6,14,2023-06-14,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,69
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,June,6,17,2023-06-17,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,15
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,June,6,21,2023-06-21,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,43
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,June,6,22,2023-06-22,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,46
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,June,6,24,2023-06-24,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,45
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,June,6,25,2023-06-25,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,37
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,June,6,29,2023-06-29,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,35
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,June,6,30,2023-06-30,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,35
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,May,5,6,2023-05-06,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,18
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,May,5,9,2023-05-09,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,57
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,May,5,14,2023-05-14,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,34
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,May,5,15,2023-05-15,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,9
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,May,5,17,2023-05-17,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,18
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,May,5,18,2023-05-18,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,16
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,May,5,22,2023-05-22,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,23
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,May,5,23,2023-05-23,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,20
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,May,5,25,2023-05-25,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,53
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,May,5,30,2023-05-30,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,45
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,May,5,31,2023-05-31,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,25
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,October,10,2,2023-10-02,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,30
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,September,9,1,2023-09-01,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,10
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,September,9,3,2023-09-03,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,33
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,September,9,4,2023-09-04,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,30
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,September,9,6,2023-09-06,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,30
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,September,9,8,2023-09-08,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,39
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,September,9,9,2023-09-09,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,5
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,September,9,13,2023-09-13,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,39
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,September,9,14,2023-09-14,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,35
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,September,9,16,2023-09-16,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,19
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,September,9,21,2023-09-21,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,16
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2023,September,9,29,2023-09-29,Guided Horse Rides,TRUE,FALSE,FALSE,TRUE,FALSE,No,20
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,August,8,1,2024-08-01,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,32
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,August,8,9,2024-08-09,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,5
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,August,8,14,2024-08-14,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,34
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,August,8,17,2024-08-17,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,23
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,August,8,22,2024-08-22,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,20
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,August,8,25,2024-08-25,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,36
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,July,7,1,2024-07-01,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,35
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,July,7,4,2024-07-04,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,43
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,July,7,9,2024-07-09,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,85
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,July,7,12,2024-07-12,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,37
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,July,7,17,2024-07-17,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,18
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,July,7,22,2024-07-22,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,49
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,July,7,25,2024-07-25,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,38
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,July,7,30,2024-07-30,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,48
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,June,6,3,2024-06-03,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,15
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,June,6,6,2024-06-06,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,47
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,June,6,11,2024-06-11,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,16
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,June,6,14,2024-06-14,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,4
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,June,6,19,2024-06-19,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,45
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,June,6,24,2024-06-24,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,77
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,June,6,27,2024-06-27,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,51
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,May,5,5,2024-05-05,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,12
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,May,5,13,2024-05-13,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,30
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,May,5,16,2024-05-16,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,5
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,May,5,21,2024-05-21,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,29
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,May,5,26,2024-05-26,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,11
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,May,5,29,2024-05-29,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,17
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,September,9,4,2024-09-04,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,31
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,September,9,7,2024-09-07,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,9
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,September,9,12,2024-09-12,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,41
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,September,9,20,2024-09-20,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,3
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2024,September,9,23,2024-09-23,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,14
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,April,4,29,2025-04-29,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,15
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,August,8,1,2025-08-01,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,20
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,August,8,6,2025-08-06,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,25
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,August,8,9,2025-08-09,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,7
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,August,8,14,2025-08-14,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,40
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,August,8,19,2025-08-19,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,14
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,August,8,27,2025-08-27,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,33
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,August,8,30,2025-08-30,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,10
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,July,7,1,2025-07-01,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,44
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,July,7,6,2025-07-06,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,21
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,July,7,9,2025-07-09,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,12
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,July,7,14,2025-07-14,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,24
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,July,7,17,2025-07-17,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,37
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,July,7,22,2025-07-22,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,44
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,July,7,30,2025-07-30,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,26
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,June,6,3,2025-06-03,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,36
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,June,6,8,2025-06-08,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,18
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,June,6,11,2025-06-11,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,24
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,June,6,16,2025-06-16,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,29
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,June,6,19,2025-06-19,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,42
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,June,6,24,2025-06-24,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,26
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,May,5,10,2025-05-10,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,9
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,May,5,13,2025-05-13,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,17
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,May,5,18,2025-05-18,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,25
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,May,5,21,2025-05-21,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,39
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,May,5,26,2025-05-26,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,37
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,May,5,29,2025-05-29,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,24
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,September,9,4,2025-09-04,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,36
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,September,9,9,2025-09-09,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,28
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2025,September,9,20,2025-09-20,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,11
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,August,8,3,2026-08-03,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,54
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,August,8,6,2026-08-06,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,26
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,July,7,3,2026-07-03,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,6
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,July,7,6,2026-07-06,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,74
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,July,7,11,2026-07-11,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,41
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,July,7,14,2026-07-14,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,54
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,July,7,19,2026-07-19,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,29
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,July,7,22,2026-07-22,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,28
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,July,7,27,2026-07-27,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,40
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,July,7,30,2026-07-30,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,51
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,June,6,8,2026-06-08,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,46
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,June,6,13,2026-06-13,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,20
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,June,6,16,2026-06-16,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,22
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,June,6,21,2026-06-21,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,30
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,June,6,24,2026-06-24,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,24
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,June,6,29,2026-06-29,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,40
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,May,5,10,2026-05-10,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,5
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,May,5,18,2026-05-18,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,14
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,May,5,23,2026-05-23,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,14
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,May,5,26,2026-05-26,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,24
KLGO,Klondike Gold Rush National Historical Park,Dyea Flats Road,2026,May,5,31,2026-05-31,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,FALSE,No,23
KLGO,Klondike Gold Rush National Historical Park,Dyea Townsite,2022,August,8,2,2022-08-02,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,TRUE,No,23
KLGO,Klondike Gold Rush National Historical Park,Dyea Townsite,2022,August,8,7,2022-08-07,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,TRUE,No,12
KLGO,Klondike Gold Rush National Historical Park,Dyea Townsite,2022,August,8,7,2022-08-07,Guided Hiking,TRUE,FALSE,FALSE,TRUE,TRUE,No,5
KLGO,Klondike Gold Rush National Historical Park,Dyea Townsite,2022,August,8,10,2022-08-10,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,TRUE,No,24
KLGO,Klondike Gold Rush National Historical Park,Dyea Townsite,2022,August,8,15,2022-08-15,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,TRUE,No,22
KLGO,Klondike Gold Rush National Historical Park,Dyea Townsite,2022,August,8,18,2022-08-18,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,TRUE,No,38
KLGO,Klondike Gold Rush National Historical Park,Dyea Townsite,2022,August,8,23,2022-08-23,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,TRUE,No,22
KLGO,Klondike Gold Rush National Historical Park,Dyea Townsite,2022,August,8,28,2022-08-28,Guided Hiking,TRUE,FALSE,FALSE,TRUE,TRUE,No,3
KLGO,Klondike Gold Rush National Historical Park,Dyea Townsite,2022,August,8,31,2022-08-31,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,TRUE,No,35
KLGO,Klondike Gold Rush National Historical Park,Dyea Townsite,2022,July,7,2,2022-07-02,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,TRUE,No,23
KLGO,Klondike Gold Rush National Historical Park,Dyea Townsite,2022,July,7,2,2022-07-02,Guided Hiking,TRUE,FALSE,FALSE,TRUE,TRUE,No,5
KLGO,Klondike Gold Rush National Historical Park,Dyea Townsite,2022,July,7,5,2022-07-05,Guided Bicycle Tours,TRUE,FALSE,FALSE,TRUE,TRUE,No,35
KLGO,Klondike Gold Rush National Historical Park,Dyea Townsite,2022,July,7,5,2022-07-05,Guided Photography,TRUE,FALSE,FALSE,TRUE,TRUE,No,6
